ID,Event Type,Timestamp,Value
2270,logout,2024-08-16 12:42:36.424368,
2271,click,2024-11-18 00:45:36.424372,
2272,click,2024-10-22 10:38:36.424375,
2273,view,2024-07-24 05:18:36.424378,72.59
2274,logout,2024-12-18 18:10:36.424382,
2275,login,2024-02-03 19:01:36.424385,383.67
2276,purchase,2024-03-18 08:48:36.424389,
2277,click,2024-04-04 10:29:36.424393,62.78
2278,view,2024-06-15 12:16:36.424396,394.59
2279,click,2024-05-01 23:12:36.424399,417.43
2280,logout,2024-04-14 16:49:36.424403,161.69
2281,login,2024-11-03 19:34:36.424406,
2282,logout,2024-09-14 13:38:36.424409,192.86
2283,click,2024-08-17 20:48:36.424413,288.03
2284,click,2024-09-23 00:50:36.424416,
2285,logout,2024-04-27 21:18:36.424419,
2286,logout,2024-03-28 14:05:36.424423,329.59
2287,purchase,2024-05-02 14:30:36.424426,
2288,view,2024-09-30 23:21:36.424429,
2289,logout,2024-06-14 12:54:36.424432,408.32
2290,login,2024-04-06 16:07:36.424436,
2291,purchase,2024-03-29 08:35:36.424439,437.08
2292,login,2024-06-28 12:13:36.424443,
2293,login,2024-11-15 14:41:36.424446,
2294,purchase,2024-09-12 04:04:36.424449,
2295,logout,2024-06-01 07:31:36.424453,362.01
2296,logout,2024-05-08 13:11:36.424456,
2297,login,2024-04-20 13:03:36.424459,281.28
2298,login,2024-08-26 15:24:36.424462,
2299,logout,2024-11-10 23:33:36.424466,327.62
2300,view,2024-12-05 16:57:36.424469,150.81
2301,logout,2024-09-17 08:17:36.424472,172.17
2302,login,2024-04-13 01:25:36.424476,
2303,logout,2024-06-19 01:45:36.424479,426.2
2304,login,2024-10-11 11:39:36.424482,387.14
2305,view,2024-12-22 20:17:36.424485,22.72
2306,view,2024-09-21 09:08:36.424489,498.84
2307,login,2024-12-01 08:33:36.424492,
2308,purchase,2024-04-09 17:44:36.424495,117.49
2309,view,2024-11-30 08:57:36.424499,496.1
2310,logout,2024-10-21 12:54:36.424502,127.25
2311,click,2024-10-05 01:26:36.424505,
2312,click,2024-08-22 19:36:36.424508,
2313,login,2024-07-21 07:59:36.424512,
2314,purchase,2024-09-04 16:21:36.424515,154.74
2315,purchase,2024-04-25 23:38:36.424518,
2316,logout,2024-07-19 03:50:36.424523,
2317,click,2024-06-25 23:23:36.424527,353.81
2318,view,2024-04-15 13:21:36.424530,
2319,purchase,2024-06-16 13:08:36.424534,
2320,view,2024-09-26 14:15:36.424537,
2321,purchase,2024-03-07 07:58:36.424540,432.54
2322,purchase,2024-02-02 21:18:36.424544,
2323,login,2024-11-06 02:46:36.424547,445.5
2324,login,2024-06-14 18:18:36.424550,179.65
2325,logout,2024-02-11 03:22:36.424554,229.3
2326,login,2024-08-12 09:34:36.424557,262.67
2327,login,2024-04-17 09:36:36.424560,308.18
2328,login,2024-10-15 02:07:36.424564,
2329,logout,2024-08-24 11:45:36.424567,
2330,login,2024-12-22 12:55:36.424570,14.6
2331,view,2024-05-11 13:24:36.424573,171.7
2332,click,2024-11-09 11:02:36.424577,
2333,click,2024-09-06 14:24:36.424580,
2334,login,2024-02-05 05:42:36.424583,115.64
2335,login,2024-03-20 02:38:36.424587,325.04
2336,login,2024-01-28 04:08:36.424590,
2337,purchase,2024-08-04 08:49:36.424593,209.05
2338,logout,2024-05-02 00:23:36.424597,
2339,purchase,2024-01-30 13:12:36.424601,
2340,purchase,2024-08-04 13:07:36.424607,199.82
2341,click,2024-07-20 03:19:36.424613,212.41
2342,view,2024-03-16 13:29:36.424618,325.23
2343,login,2024-04-10 19:08:36.424624,128.24
2344,view,2024-10-18 15:23:36.424631,
2345,purchase,2024-03-07 04:16:36.424645,
2346,login,2024-09-22 20:18:36.424648,95.2
2347,click,2024-07-16 14:04:36.424652,126.84
2348,logout,2024-10-17 06:00:36.424655,
2349,logout,2024-03-20 03:53:36.424658,
2350,logout,2024-03-10 13:36:36.424662,33.02
2351,purchase,2024-10-09 03:49:36.424665,431.48
2352,purchase,2024-10-20 21:08:36.424669,
2353,click,2024-03-03 18:32:36.424672,105.66
2354,view,2024-08-10 12:07:36.424675,401.38
2355,purchase,2024-02-21 08:27:36.424678,
2356,login,2024-08-14 01:55:36.424682,155.38
2357,logout,2023-12-23 20:18:36.424685,
2358,purchase,2024-06-02 15:14:36.424689,
2359,logout,2024-05-08 23:54:36.424692,
2360,purchase,2024-07-12 06:40:36.424696,
2361,purchase,2024-09-21 01:22:36.424699,367.26
2362,logout,2024-09-03 09:07:36.424702,495.11
2363,purchase,2024-11-16 11:03:36.424706,253.79
2364,login,2024-11-12 08:54:36.424709,
2365,logout,2024-07-03 01:39:36.424713,
2366,purchase,2024-03-22 12:52:36.424716,32.84
2367,login,2024-04-27 13:00:36.424719,453.63
2368,click,2023-12-30 06:19:36.424723,
2369,purchase,2024-08-04 15:52:36.424726,20.78
2370,purchase,2024-01-17 09:37:36.424729,453.34
2371,purchase,2024-12-08 19:06:36.424733,
2372,click,2024-01-09 10:26:36.424736,94.95
2373,logout,2024-04-27 13:08:36.424739,
2374,click,2024-07-16 07:37:36.424743,
2375,view,2024-08-14 00:56:36.424746,29.84
2376,view,2024-01-04 08:24:36.424749,
2377,view,2024-04-14 20:52:36.424753,
2378,view,2024-02-24 23:14:36.424756,
2379,purchase,2024-06-28 03:35:36.424759,30.99
2380,view,2024-05-15 12:26:36.424763,
2381,login,2024-10-27 10:46:36.424766,
2382,login,2024-10-02 00:29:36.424769,
2383,login,2024-11-12 22:59:36.424772,
2384,logout,2024-08-28 05:41:36.424776,97.84
2385,click,2024-02-19 05:28:36.424779,
2386,logout,2024-10-20 11:32:36.424783,432.89
2387,login,2024-05-19 15:31:36.424789,
2388,login,2024-07-11 02:40:36.424795,244.06
2389,view,2024-12-19 09:32:36.424802,
2390,logout,2024-11-14 12:50:36.424811,
2391,login,2024-04-18 16:54:36.424815,252.53
2392,purchase,2024-04-06 08:46:36.424818,250.35
2393,login,2024-08-25 10:16:36.424822,234.34
2394,view,2024-04-24 01:25:36.424825,304.07
2395,purchase,2024-07-25 22:58:36.424828,
2396,view,2024-02-09 11:41:36.424832,341.16
2397,login,2024-07-18 19:42:36.424835,
2398,login,2024-09-14 20:44:36.424838,480.51
2399,view,2024-05-22 08:54:36.424842,
2400,click,2024-03-02 19:39:36.424845,101.46
2401,purchase,2024-07-23 21:49:36.424849,200.69
2402,click,2024-09-12 03:08:36.424854,
2403,click,2024-09-09 05:29:36.424862,
2404,purchase,2024-08-19 01:24:36.424868,
2405,view,2024-02-24 21:42:36.424874,
2406,click,2024-09-15 11:36:36.424889,364.29
2407,logout,2024-09-18 16:40:36.424895,
2408,view,2024-01-09 11:08:36.424898,172.26
2409,click,2024-12-09 17:19:36.424901,258.05
2410,click,2024-07-03 05:58:36.424905,82.67
2411,click,2024-01-28 11:02:36.424908,473.76
2412,purchase,2024-09-28 06:18:36.424911,
2413,login,2024-02-09 16:35:36.424915,16.53
2414,purchase,2024-08-16 06:57:36.424923,
2415,view,2024-07-02 12:47:36.424929,
2416,view,2024-11-09 10:06:36.424935,
2417,click,2024-12-11 08:17:36.424941,314.09
2418,click,2024-12-07 15:11:36.424947,244.04
2419,purchase,2024-01-23 21:00:36.424957,427.55
2420,login,2024-02-21 22:20:36.424960,
2421,login,2024-02-23 13:15:36.424964,296.93
2422,logout,2024-03-30 03:24:36.424967,
2423,logout,2024-07-31 13:12:36.424971,
2424,click,2024-11-25 00:31:36.424974,
2425,purchase,2024-06-08 06:37:36.424977,
2426,purchase,2024-07-30 13:19:36.424980,292.77
2427,login,2024-11-23 00:39:36.424984,
2428,click,2024-03-17 09:03:36.424987,
2429,view,2024-02-21 20:45:36.424990,
2430,logout,2024-07-31 22:22:36.424994,8.7
2431,login,2024-11-30 00:32:36.424997,
2432,click,2024-05-30 00:27:36.425000,82.92
2433,click,2024-07-03 18:06:36.425004,138.73
2434,login,2024-08-07 20:38:36.425007,
2435,login,2024-09-04 02:56:36.425010,
2436,login,2024-03-21 10:45:36.425014,208.44
2437,purchase,2024-09-19 12:45:36.425017,
2438,view,2024-01-18 21:51:36.425020,329.32
2439,click,2024-04-06 15:25:36.425024,265.7
2440,login,2024-01-17 06:31:36.425027,
2441,purchase,2024-05-31 02:24:36.425030,371.85
2442,purchase,2024-03-08 13:56:36.425034,464.56
2443,logout,2024-08-11 17:14:36.425037,
2444,view,2024-04-28 05:50:36.425041,
2445,view,2024-01-15 14:48:36.425044,419.84
2446,purchase,2024-08-19 22:19:36.425047,354.02
2447,login,2024-06-04 17:47:36.425051,
2448,click,2024-12-07 12:00:36.425054,405.91
2449,logout,2024-01-14 21:35:36.425057,
2450,click,2024-02-11 21:39:36.425060,416.78
2451,click,2024-08-29 01:57:36.425064,
2452,click,2024-10-22 06:31:36.425067,
2453,login,2024-11-01 15:32:36.425070,
2454,view,2024-07-07 11:47:36.425074,
2455,click,2024-11-01 06:51:36.425077,124.89
2456,view,2024-07-30 21:35:36.425080,
2457,logout,2024-01-05 00:00:36.425084,
2458,view,2024-11-09 04:03:36.425087,371.89
2459,click,2023-12-29 16:05:36.425091,
2460,logout,2024-07-09 12:52:36.425094,482.07
2461,view,2024-08-27 04:13:36.425097,
2462,login,2024-07-07 08:47:36.425101,
2463,view,2024-05-29 10:41:36.425104,339.18
2464,purchase,2024-01-10 22:59:36.425107,
2465,view,2024-02-08 18:51:36.425111,
2466,logout,2024-09-29 23:25:36.425114,192.33
2467,view,2024-01-15 17:00:36.425117,
2468,login,2024-02-05 23:00:36.425121,
2469,logout,2024-05-08 21:13:36.425124,
2470,logout,2024-01-14 17:02:36.425128,
2471,view,2024-07-14 10:11:36.425131,
2472,view,2024-08-28 08:33:36.425134,127.87
2473,logout,2024-08-02 18:21:36.425137,117.09
2474,logout,2024-04-06 11:46:36.425141,
2475,logout,2024-01-19 00:46:36.425144,224.29
2476,view,2024-04-12 08:16:36.425148,
2477,click,2024-08-26 08:23:36.425151,
2478,purchase,2024-07-14 10:07:36.425155,343.22
2479,login,2024-03-27 23:42:36.425158,
2480,click,2024-06-11 14:23:36.425161,470.51
2481,view,2024-11-24 12:25:36.425165,
2482,purchase,2024-07-11 04:51:36.425168,317.38
2483,logout,2024-02-23 07:36:36.425171,
2484,view,2024-06-29 21:03:36.425174,
2485,click,2024-06-25 05:26:36.425178,
2486,logout,2024-06-23 13:48:36.425181,499.65
2487,click,2024-01-09 10:37:36.425184,314.15
2488,login,2024-05-26 19:46:36.425188,
2489,logout,2024-09-30 06:40:36.425191,336.22
2490,click,2024-08-30 10:44:36.425195,382.53
2491,purchase,2024-06-13 04:29:36.425198,460.87
2492,login,2024-12-15 19:44:36.425201,81.57
2493,logout,2024-11-26 20:30:36.425206,271.55
2494,logout,2024-03-22 08:44:36.425212,
2495,click,2024-01-03 02:45:36.425218,255.04
2496,view,2024-07-23 02:01:36.425224,
2497,logout,2024-07-15 13:04:36.425230,37.53
2498,login,2024-09-30 21:00:36.425234,59.0
2499,click,2024-09-08 14:19:36.425240,18.12
2500,click,2024-09-23 10:55:36.425244,474.74
2501,click,2024-07-09 06:53:36.425247,77.52
2502,purchase,2024-06-01 09:42:36.425250,
2503,view,2024-11-14 14:18:36.425254,152.8
2504,purchase,2024-02-19 02:06:36.425257,
2505,logout,2024-03-15 09:03:36.425261,394.6
2506,view,2024-04-18 22:06:36.425264,42.16
2507,login,2024-09-01 09:09:36.425268,
2508,login,2024-09-15 18:37:36.425271,237.12
2509,login,2024-02-19 02:20:36.425274,
2510,view,2024-06-19 07:09:36.425278,289.86
2511,purchase,2024-07-23 08:14:36.425281,295.53
2512,view,2024-02-09 20:40:36.425284,90.35
2513,view,2024-06-02 17:16:36.425288,95.27
2514,logout,2024-11-28 13:24:36.425291,
2515,login,2024-05-07 21:32:36.425294,
2516,view,2024-10-14 09:58:36.425301,
2517,view,2024-11-19 21:45:36.425307,61.11
2518,logout,2024-03-13 23:48:36.425313,496.6
2519,click,2024-03-27 05:40:36.425318,
2520,view,2024-09-15 19:18:36.425325,
2521,logout,2024-04-22 08:23:36.425341,23.64
2522,login,2024-02-04 04:08:36.425346,
2523,purchase,2024-12-17 00:19:36.425350,152.51
2524,login,2023-12-25 02:41:36.425353,
2525,logout,2024-05-05 23:14:36.425356,463.37
2526,click,2024-02-29 10:11:36.425360,471.23
2527,click,2024-04-27 15:12:36.425363,
2528,logout,2024-03-28 18:07:36.425367,437.68
2529,login,2024-03-21 13:04:36.425370,
2530,view,2024-09-11 09:03:36.425374,183.86
2531,logout,2024-10-19 19:09:36.425377,
2532,login,2024-09-16 10:06:36.425380,243.03
2533,click,2024-11-07 04:15:36.425384,
2534,logout,2024-03-02 06:35:36.425387,
2535,click,2024-02-12 10:41:36.425390,
2536,logout,2024-03-04 12:25:36.425394,
2537,purchase,2024-04-17 01:47:36.425397,352.85
2538,purchase,2024-05-08 12:24:36.425400,332.42
2539,view,2024-10-05 11:11:36.425404,249.13
2540,logout,2024-10-03 08:35:36.425407,
2541,login,2024-06-22 16:54:36.425410,241.12
2542,purchase,2024-06-16 22:01:36.425414,
2543,login,2024-03-12 00:20:36.425417,387.49
2544,view,2024-01-19 06:08:36.425420,334.82
2545,view,2024-11-21 00:21:36.425424,300.68
2546,logout,2024-02-28 04:12:36.425427,
2547,login,2024-04-19 13:40:36.425431,491.41
2548,view,2024-10-08 15:17:36.425434,260.68
2549,logout,2024-01-10 08:45:36.425437,
2550,view,2024-05-27 03:12:36.425441,
2551,view,2024-10-14 13:38:36.425444,
2552,logout,2024-09-02 17:47:36.425447,107.02
2553,click,2024-06-19 22:43:36.425451,394.57
2554,click,2024-05-07 11:16:36.425454,77.07
2555,logout,2024-02-02 13:57:36.425457,415.15
2556,logout,2024-06-02 03:23:36.425461,
2557,logout,2024-10-15 02:10:36.425464,
2558,view,2024-07-14 11:07:36.425468,
2559,purchase,2024-02-04 14:32:36.425471,
2560,logout,2024-10-22 22:13:36.425474,424.85
2561,click,2024-10-01 18:09:36.425478,130.57
2562,logout,2024-09-14 01:56:36.425520,474.2
2563,click,2024-03-11 05:27:36.425525,268.87
2564,purchase,2024-06-04 17:38:36.425528,31.13
2565,purchase,2024-02-26 12:36:36.425531,20.2
2566,purchase,2024-10-15 07:36:36.425535,257.08
2567,login,2024-09-04 09:36:36.425538,389.92
2568,click,2024-01-03 03:17:36.425542,
2569,login,2024-02-09 15:35:36.425545,426.48
2570,view,2024-09-20 09:18:36.425548,
2571,purchase,2024-02-01 11:42:36.425552,473.66
2572,login,2024-03-13 22:04:36.425556,145.82
2573,logout,2024-07-12 01:15:36.425559,
2574,view,2024-10-09 15:48:36.425562,113.16
2575,purchase,2024-05-26 04:34:36.425566,
2576,logout,2024-02-14 20:48:36.425569,466.84
2577,purchase,2024-11-24 20:28:36.425572,440.26
2578,click,2024-08-24 16:05:36.425576,
2579,click,2024-10-05 07:36:36.425579,
2580,purchase,2024-03-04 22:46:36.425582,56.42
2581,login,2024-06-27 16:59:36.425586,30.5
2582,logout,2024-02-08 03:03:36.425589,72.0
2583,purchase,2024-08-07 00:26:36.425593,269.57
2584,purchase,2024-07-27 12:16:36.425596,266.41
2585,click,2024-10-13 13:59:36.425604,46.31
2586,logout,2024-12-17 05:24:36.425607,
2587,purchase,2024-05-13 19:01:36.425611,
2588,click,2024-03-08 07:43:36.425614,
2589,login,2024-07-31 14:02:36.425618,153.48
2590,click,2024-02-08 19:59:36.425621,218.3
2591,login,2024-10-28 00:18:36.425625,200.15
2592,logout,2024-10-13 17:08:36.425628,
2593,view,2024-10-14 08:50:36.425632,
2594,view,2024-06-16 11:28:36.425635,353.39
2595,view,2024-05-25 09:38:36.425638,207.32
2596,click,2024-06-12 11:44:36.425642,44.57
2597,login,2024-07-30 01:14:36.425645,
2598,logout,2024-01-06 09:54:36.425648,
2599,logout,2024-04-12 16:51:36.425651,
2600,login,2024-10-22 05:55:36.425655,371.52
2601,logout,2024-07-16 18:57:36.425658,236.97
2602,logout,2024-01-16 04:53:36.425661,
2603,click,2024-10-08 15:25:36.425665,
2604,view,2024-11-10 20:58:36.425668,415.61
2605,view,2024-07-15 18:50:36.425671,
2606,login,2024-09-01 07:13:36.425675,405.66
2607,view,2024-10-26 16:21:36.425681,295.72
2608,view,2024-03-19 12:36:36.425687,392.31
2609,logout,2024-03-15 14:29:36.425693,
2610,view,2024-03-30 05:40:36.425699,
2611,logout,2024-05-18 09:36:36.425705,215.83
2612,click,2024-11-07 10:01:36.425711,437.59
2613,login,2024-08-12 20:21:36.425717,414.12
2614,view,2024-10-29 20:04:36.425721,83.24
2615,click,2024-07-05 00:26:36.425724,
2616,login,2024-01-09 12:12:36.425728,85.7
2617,login,2024-05-11 11:27:36.425731,410.25
2618,view,2024-10-19 13:01:36.425735,376.66
2619,logout,2024-11-29 17:13:36.425738,
2620,login,2024-07-31 12:30:36.425741,411.9
2621,login,2024-02-18 14:24:36.425745,
2622,click,2024-07-11 12:54:36.425748,
2623,purchase,2024-04-29 23:08:36.425752,
2624,logout,2024-12-05 04:44:36.425755,241.97
2625,click,2024-03-14 08:57:36.425758,
2626,login,2024-11-11 09:51:36.425762,493.97
2627,login,2024-02-13 18:14:36.425765,
2628,click,2024-09-16 00:29:36.425769,493.39
2629,view,2024-11-17 08:13:36.425772,153.63
2630,view,2024-11-20 14:29:36.425775,
2631,logout,2024-02-24 09:45:36.425778,253.96
2632,logout,2024-08-16 01:01:36.425782,417.5
2633,click,2024-12-15 08:16:36.425785,305.99
2634,view,2024-06-08 05:58:36.425788,
2635,purchase,2024-03-27 10:19:36.425792,155.45
2636,logout,2024-06-20 10:21:36.425795,346.69
2637,view,2024-09-01 04:30:36.425798,187.3
2638,logout,2024-12-22 07:36:36.425802,244.37
2639,logout,2024-11-19 13:40:36.425805,
2640,purchase,2024-08-31 13:22:36.425809,84.52
2641,logout,2024-10-13 21:38:36.425812,
2642,click,2024-03-17 12:20:36.425815,274.85
2643,login,2024-02-19 05:24:36.425819,426.49
2644,view,2024-11-25 12:10:36.425822,132.74
2645,login,2024-11-29 21:56:36.425825,
2646,logout,2024-03-15 15:34:36.425829,
2647,view,2024-05-09 04:49:36.425832,
2648,view,2024-11-22 23:25:36.425835,55.61
2649,purchase,2024-04-08 10:40:36.425839,343.92
2650,purchase,2024-09-19 06:24:36.425842,
2651,view,2024-09-03 02:24:36.425845,82.81
2652,purchase,2024-05-18 12:24:36.425849,395.16
2653,click,2024-06-22 21:54:36.425852,
2654,login,2024-07-13 12:27:36.425855,266.91
2655,purchase,2024-06-02 12:51:36.425861,192.24
2656,purchase,2024-12-14 07:21:36.425867,406.63
2657,purchase,2024-09-01 01:35:36.425873,
2658,purchase,2024-02-29 09:17:36.425883,297.11
2659,purchase,2024-09-30 12:51:36.425886,358.12
2660,logout,2024-07-15 12:19:36.425889,
2661,logout,2024-07-07 03:38:36.425893,222.35
2662,login,2024-03-09 19:03:36.425896,379.3
2663,logout,2024-01-26 15:46:36.425899,
2664,purchase,2024-02-15 09:38:36.425903,153.7
2665,purchase,2023-12-27 11:11:36.425906,255.26
2666,login,2024-12-07 12:13:36.425910,43.84
2667,login,2024-07-23 18:12:36.425913,132.14
2668,click,2024-06-22 04:48:36.425916,7.91
2669,login,2024-09-01 19:08:36.425920,
2670,logout,2024-06-12 06:38:36.425928,284.61
2671,login,2024-07-25 08:28:36.425934,350.34
2672,view,2024-04-28 14:22:36.425939,
2673,purchase,2024-01-07 14:11:36.425945,439.49
2674,click,2024-09-03 13:30:36.425951,
2675,view,2024-01-30 14:16:36.425958,
2676,purchase,2024-12-10 04:01:36.425961,109.06
2677,view,2024-03-31 14:19:36.425965,
2678,click,2024-01-14 12:34:36.425968,177.62
2679,logout,2024-09-25 10:02:36.425971,
2680,logout,2024-12-21 01:26:36.425975,261.85
2681,click,2024-06-06 11:49:36.425978,
2682,click,2024-03-23 11:19:36.425981,
2683,purchase,2024-10-14 09:38:36.425985,
2684,click,2024-08-17 04:35:36.425988,148.43
2685,login,2024-01-15 14:21:36.425991,
2686,click,2024-12-13 12:39:36.425996,
2687,click,2024-08-05 05:03:36.426002,431.29
2688,purchase,2024-07-18 18:19:36.426008,
2689,purchase,2024-12-18 02:49:36.426013,
2690,logout,2024-02-11 13:51:36.426020,62.21
2691,purchase,2024-11-15 08:30:36.426026,109.51
2692,purchase,2024-02-16 12:30:36.426029,
2693,purchase,2024-09-10 12:40:36.426033,
2694,logout,2024-09-25 15:55:36.426036,
2695,logout,2024-06-24 16:15:36.426039,
2696,click,2024-05-25 03:08:36.426043,49.79
2697,click,2024-12-18 20:09:36.426046,
2698,logout,2024-01-26 20:33:36.426049,207.04
2699,login,2024-12-09 10:53:36.426053,
2700,logout,2024-08-10 12:56:36.426056,233.24
2701,click,2024-03-03 11:06:36.426059,
2702,purchase,2024-10-28 13:12:36.426063,430.52
2703,login,2024-11-05 02:51:36.426066,5.57
2704,login,2024-07-31 11:52:36.426069,
2705,login,2024-09-24 02:11:36.426073,
2706,login,2024-05-18 11:41:36.426076,55.62
2707,logout,2024-03-23 09:47:36.426079,
2708,logout,2024-06-29 14:49:36.426083,
2709,logout,2024-07-31 08:01:36.426086,423.3
2710,view,2024-02-19 19:32:36.426089,232.16
2711,click,2024-06-08 00:01:36.426093,
2712,view,2024-08-25 11:09:36.426096,
2713,purchase,2024-07-05 14:47:36.426100,
2714,view,2024-05-10 16:06:36.426103,449.72
2715,purchase,2024-02-05 03:36:36.426106,222.17
2716,logout,2024-03-07 07:55:36.426110,
2717,click,2024-09-05 07:40:36.426113,90.15
2718,purchase,2024-09-20 03:48:36.426117,
2719,logout,2024-01-11 00:05:36.426120,187.34
2720,view,2024-11-24 13:33:36.426123,
2721,logout,2024-02-29 13:20:36.426126,
2722,purchase,2024-04-09 01:13:36.426130,330.13
2723,purchase,2024-01-07 04:03:36.426133,
2724,click,2024-02-06 19:32:36.426136,
2725,view,2024-07-20 00:01:36.426140,146.14
2726,login,2024-05-25 01:54:36.426143,
2727,login,2024-12-01 15:59:36.426147,
2728,login,2024-10-29 11:51:36.426153,357.27
2729,purchase,2024-10-24 02:43:36.426158,120.89
2730,purchase,2024-09-24 10:41:36.426164,
2731,login,2024-03-28 06:38:36.426170,
2732,view,2024-04-12 20:27:36.426180,378.19
2733,click,2024-04-30 03:27:36.426184,423.38
2734,purchase,2024-09-29 09:29:36.426187,
2735,logout,2024-06-12 22:53:36.426190,
2736,login,2024-08-11 13:03:36.426194,
2737,purchase,2024-08-25 16:53:36.426197,
2738,click,2024-04-03 18:01:36.426200,18.45
2739,login,2024-02-24 23:01:36.426204,
2740,login,2024-11-04 12:57:36.426207,11.41
2741,view,2024-05-24 07:34:36.426212,
2742,purchase,2024-08-29 11:49:36.426215,
2743,view,2024-09-27 08:16:36.426218,
2744,login,2024-05-13 18:04:36.426221,435.82
2745,view,2024-05-20 08:21:36.426225,
2746,purchase,2024-02-27 18:24:36.426228,264.7
2747,logout,2024-04-09 22:48:36.426232,142.19
2748,click,2024-03-23 09:57:36.426235,
